transaction_id,customer_id,amount,type,timestamp,destination_country,notes
TXN-00021816,CUST-008644,33423.41,WITHDRAWAL,2026-04-21T09:18:03.915019,PK,Normal transaction
TXN-00011910,CUST-000600,38109.96,WITHDRAWAL,2026-04-21T09:26:03.915019,PK,Normal transaction
TXN-00021949,CUST-000823,18483.04,DEPOSIT,2026-04-21T09:32:03.915019,PK,Normal transaction
TXN-00024509,CUST-005333,38160.41,DEPOSIT,2026-04-21T09:34:03.915019,PK,Normal transaction
TXN-00085607,CUST-009226,16639.14,DEPOSIT,2026-04-21T09:34:03.915019,PK,Normal transaction
TXN-00018577,CUST-007483,6738.91,DEPOSIT,2026-04-21T09:39:03.915019,PK,Normal transaction
TXN-00069021,CUST-004831,19295.33,TRANSFER,2026-04-21T09:40:03.915019,PK,Normal transaction
TXN-00011946,CUST-004694,28605.36,TRANSFER,2026-04-21T09:49:03.915019,PK,Normal transaction
TXN-00068761,CUST-007900,18292.02,WITHDRAWAL,2026-04-21T09:56:03.915019,PK,Normal transaction
TXN-00047716,CUST-006903,20010.09,WITHDRAWAL,2026-04-21T09:59:03.915019,PK,Normal transaction
TXN-00001661,CUST-004053,48895.79,WITHDRAWAL,2026-04-21T10:16:03.915019,PK,Normal transaction
TXN-00008727,CUST-009044,38021.26,TRANSFER,2026-04-21T10:21:03.915019,PK,Normal transaction
TXN-00000910,CUST-005348,44747.82,TRANSFER,2026-04-21T10:47:03.915019,PK,Normal transaction
TXN-00027211,CUST-006588,8924.5,WITHDRAWAL,2026-04-21T10:52:03.915019,PK,Normal transaction
TXN-00040242,CUST-004735,13368.36,TRANSFER,2026-04-21T10:53:03.915019,PK,Normal transaction
TXN-00088465,CUST-007126,46158.07,DEPOSIT,2026-04-21T10:55:03.915019,PK,Normal transaction
TXN-00004928,CUST-000604,31390.63,WITHDRAWAL,2026-04-21T10:57:03.915019,PK,Normal transaction
TXN-00037356,CUST-001948,43536.12,TRANSFER,2026-04-21T10:58:03.915019,PK,Normal transaction
TXN-00069597,CUST-009185,19933.26,TRANSFER,2026-04-21T11:04:03.915019,PK,Normal transaction
TXN-00072513,CUST-009256,16864.81,WITHDRAWAL,2026-04-21T11:13:03.915019,PK,Normal transaction
TXN-00022350,CUST-009384,1692.2,DEPOSIT,2026-04-21T11:14:03.915019,PK,Normal transaction
TXN-00066156,CUST-000594,4167.59,DEPOSIT,2026-04-21T11:14:03.915019,PK,Normal transaction
TXN-00043855,CUST-006859,8618.84,DEPOSIT,2026-04-21T11:16:03.915019,PK,Normal transaction
TXN-00016350,CUST-006849,12420.43,TRANSFER,2026-04-21T11:20:03.915019,PK,Normal transaction
TXN-00022321,CUST-002972,37195.35,TRANSFER,2026-04-21T11:21:03.915019,PK,Normal transaction
TXN-00080750,CUST-005650,49437.91,TRANSFER,2026-04-21T11:21:03.915019,PK,Normal transaction
TXN-00009722,CUST-003226,32014.06,TRANSFER,2026-04-21T11:30:03.915019,PK,Normal transaction
TXN-00022278,CUST-009169,9600.26,DEPOSIT,2026-04-21T11:32:03.915019,PK,Normal transaction
TXN-00083066,CUST-006472,11860.13,TRANSFER,2026-04-21T11:36:03.915019,PK,Normal transaction
TXN-00071492,CUST-009005,41115.46,DEPOSIT,2026-04-21T11:37:03.915019,PK,Normal transaction
TXN-00086230,CUST-001944,37177.22,TRANSFER,2026-04-21T11:44:03.915019,PK,Normal transaction
TXN-00073203,CUST-000732,2806.38,WITHDRAWAL,2026-04-21T11:46:03.915019,PK,Normal transaction
TXN-00055162,CUST-008746,22479.31,WITHDRAWAL,2026-04-21T11:49:03.915019,PK,Normal transaction
TXN-00065376,CUST-001899,14152.22,WITHDRAWAL,2026-04-21T11:52:03.915019,PK,Normal transaction
TXN-00060322,CUST-006843,34953.24,TRANSFER,2026-04-21T11:53:03.915019,PK,Normal transaction
TXN-00053781,CUST-001965,13286.49,DEPOSIT,2026-04-21T11:57:03.915019,PK,Normal transaction
TXN-00097013,CUST-000768,986272.59,CASH_DEPOSIT,2026-04-21T12:14:03.915019,PK,Structuring risk
TXN-00081394,CUST-001530,7811.26,WITHDRAWAL,2026-04-21T12:30:03.915019,PK,Normal transaction
TXN-00005616,CUST-000482,34008.21,WITHDRAWAL,2026-04-21T12:36:03.915019,PK,Normal transaction
TXN-00075279,CUST-004291,47712.02,DEPOSIT,2026-04-21T12:38:03.915019,PK,Normal transaction
TXN-00000671,CUST-007591,19283.79,WITHDRAWAL,2026-04-21T12:44:03.915019,PK,Normal transaction
TXN-00062096,CUST-008750,7860.62,WITHDRAWAL,2026-04-21T12:53:03.915019,PK,Normal transaction
TXN-00100411,CUST-002313,957401.98,CASH_DEPOSIT,2026-04-21T13:14:03.915019,PK,Structuring risk
TXN-00051772,CUST-002825,7006.64,TRANSFER,2026-04-21T13:16:03.915019,PK,Normal transaction
TXN-00023896,CUST-004796,36795.29,WITHDRAWAL,2026-04-21T13:22:03.915019,PK,Normal transaction
TXN-00014622,CUST-009404,37545.65,TRANSFER,2026-04-21T13:23:03.915019,PK,Normal transaction
TXN-00046015,CUST-009885,16234.5,TRANSFER,2026-04-21T13:24:03.915019,PK,Normal transaction
TXN-00050210,CUST-004529,38373.72,DEPOSIT,2026-04-21T13:26:03.915019,PK,Normal transaction
TXN-00084112,CUST-004606,41714.99,WITHDRAWAL,2026-04-21T13:28:03.915019,PK,Normal transaction
TXN-00049198,CUST-004112,31050.42,DEPOSIT,2026-04-21T13:39:03.915019,PK,Normal transaction
TXN-00003947,CUST-004729,13240.43,WITHDRAWAL,2026-04-21T13:40:03.915019,PK,Normal transaction
TXN-00038162,CUST-005998,34145.54,DEPOSIT,2026-04-21T13:44:03.915019,PK,Normal transaction
TXN-00081035,CUST-001619,37189.74,WITHDRAWAL,2026-04-21T13:46:03.915019,PK,Normal transaction
TXN-00087312,CUST-001702,34204.9,WITHDRAWAL,2026-04-21T14:17:03.915019,PK,Normal transaction
TXN-00069370,CUST-003588,12610.46,TRANSFER,2026-04-21T14:18:03.915019,PK,Normal transaction
TXN-00063320,CUST-000909,27975.0,WITHDRAWAL,2026-04-21T14:19:03.915019,PK,Normal transaction
TXN-00070783,CUST-004928,41072.55,WITHDRAWAL,2026-04-21T14:22:03.915019,PK,Normal transaction
TXN-00041979,CUST-003094,12479.59,TRANSFER,2026-04-21T14:25:03.915019,PK,Normal transaction
TXN-00087374,CUST-008021,16821.06,DEPOSIT,2026-04-21T14:30:03.915019,PK,Normal transaction
TXN-00066159,CUST-007703,45670.03,DEPOSIT,2026-04-21T14:31:03.915019,PK,Normal transaction
TXN-00058526,CUST-005174,18344.16,TRANSFER,2026-04-21T14:36:03.915019,PK,Normal transaction
TXN-00084316,CUST-008410,35452.92,WITHDRAWAL,2026-04-21T14:40:03.915019,PK,Normal transaction
TXN-00017186,CUST-008351,42369.11,TRANSFER,2026-04-21T14:41:03.915019,PK,Normal transaction
TXN-00036660,CUST-003012,12072.99,DEPOSIT,2026-04-21T14:51:03.915019,PK,Normal transaction
TXN-00059710,CUST-002238,23403.62,TRANSFER,2026-04-21T14:53:03.915019,PK,Normal transaction
TXN-00033501,CUST-000805,19479.48,TRANSFER,2026-04-21T15:01:03.915019,PK,Normal transaction
TXN-00052008,CUST-001004,41375.2,TRANSFER,2026-04-21T15:06:03.915019,PK,Normal transaction
TXN-00102327,CUST-002905,2791260.21,WIRE_TRANSFER,2026-04-21T15:14:03.915019,Myanmar,High risk corridor
TXN-00028729,CUST-006412,33856.13,DEPOSIT,2026-04-21T15:20:03.915019,PK,Normal transaction
TXN-00090960,CUST-009166,69133.22,TRANSFER,2026-04-21T15:38:03.915019,PK,Velocity spike
TXN-00095703,CUST-004760,106482.45,DEPOSIT,2026-04-21T15:41:03.915019,PK,Velocity spike
TXN-00007109,CUST-002587,44431.56,TRANSFER,2026-04-21T15:44:03.915019,PK,Normal transaction
TXN-00029709,CUST-004510,17841.5,WITHDRAWAL,2026-04-21T15:47:03.915019,PK,Normal transaction
TXN-00055540,CUST-007191,11322.04,TRANSFER,2026-04-21T15:48:03.915019,PK,Normal transaction
TXN-00061052,CUST-008187,39420.66,TRANSFER,2026-04-21T15:48:03.915019,PK,Normal transaction
TXN-00041259,CUST-000259,15149.61,DEPOSIT,2026-04-21T15:53:03.915019,PK,Normal transaction
TXN-00095704,CUST-004760,123731.44,TRANSFER,2026-04-21T16:00:03.915019,PK,Velocity spike
TXN-00090961,CUST-009166,190701.32,TRANSFER,2026-04-21T16:03:03.915019,PK,Velocity spike
TXN-00090962,CUST-009166,174990.33,DEPOSIT,2026-04-21T16:10:03.915019,PK,Velocity spike
TXN-00072646,CUST-001118,35721.31,TRANSFER,2026-04-21T16:17:03.915019,PK,Normal transaction
TXN-00088957,CUST-006600,1087.33,WITHDRAWAL,2026-04-21T16:20:03.915019,PK,Normal transaction
TXN-00090963,CUST-009166,83312.84,DEPOSIT,2026-04-21T16:20:03.915019,PK,Velocity spike
TXN-00030622,CUST-002009,36334.07,DEPOSIT,2026-04-21T16:25:03.915019,PK,Normal transaction
TXN-00090964,CUST-009166,163835.2,TRANSFER,2026-04-21T16:27:03.915019,PK,Velocity spike
TXN-00095705,CUST-004760,108863.53,TRANSFER,2026-04-21T16:27:03.915019,PK,Velocity spike
TXN-00095706,CUST-004760,71894.98,TRANSFER,2026-04-21T16:39:03.915019,PK,Velocity spike
TXN-00031932,CUST-001074,38084.18,DEPOSIT,2026-04-21T16:41:03.915019,PK,Normal transaction
TXN-00024895,CUST-000273,43401.58,WITHDRAWAL,2026-04-21T16:45:03.915019,PK,Normal transaction
TXN-00067793,CUST-004434,26913.13,TRANSFER,2026-04-21T16:46:03.915019,PK,Normal transaction
TXN-00090965,CUST-009166,149575.38,TRANSFER,2026-04-21T16:46:03.915019,PK,Velocity spike
TXN-00095707,CUST-004760,153706.68,DEPOSIT,2026-04-21T16:46:03.915019,PK,Velocity spike
TXN-00021917,CUST-000259,20704.96,TRANSFER,2026-04-21T16:48:03.915019,PK,Normal transaction
TXN-00035509,CUST-004630,13126.69,TRANSFER,2026-04-21T16:55:03.915019,PK,Normal transaction
TXN-00090966,CUST-009166,143160.94,TRANSFER,2026-04-21T16:59:03.915019,PK,Velocity spike
TXN-00066390,CUST-009652,14312.35,TRANSFER,2026-04-21T17:02:03.915019,PK,Normal transaction
TXN-00095708,CUST-004760,59997.72,TRANSFER,2026-04-21T17:12:03.915019,PK,Velocity spike
TXN-00090967,CUST-009166,87413.51,TRANSFER,2026-04-21T17:18:03.915019,PK,Velocity spike
TXN-00090968,CUST-009166,177282.36,DEPOSIT,2026-04-21T17:30:03.915019,PK,Velocity spike
TXN-00079493,CUST-009546,45577.24,WITHDRAWAL,2026-04-21T17:32:03.915019,PK,Normal transaction
TXN-00012039,CUST-003599,8892.0,DEPOSIT,2026-04-21T17:36:03.915019,PK,Normal transaction
TXN-00090969,CUST-009166,155892.98,TRANSFER,2026-04-21T17:37:03.915019,PK,Velocity spike
TXN-00001502,CUST-001951,32394.91,WITHDRAWAL,2026-04-21T17:40:03.915019,PK,Normal transaction
TXN-00095709,CUST-004760,66387.69,TRANSFER,2026-04-21T17:40:03.915019,PK,Velocity spike
TXN-00007629,CUST-003404,17186.37,DEPOSIT,2026-04-21T17:45:03.915019,PK,Normal transaction
TXN-00090970,CUST-009166,169456.79,DEPOSIT,2026-04-21T17:45:03.915019,PK,Velocity spike
TXN-00073065,CUST-005642,23314.26,WITHDRAWAL,2026-04-21T17:49:03.915019,PK,Normal transaction
TXN-00090971,CUST-009166,58776.26,DEPOSIT,2026-04-21T17:56:03.915019,PK,Velocity spike
TXN-00073191,CUST-006652,45838.88,DEPOSIT,2026-04-21T18:00:03.915019,PK,Normal transaction
TXN-00089138,CUST-006735,28142.23,TRANSFER,2026-04-21T18:05:03.915019,PK,Normal transaction
TXN-00095710,CUST-004760,185265.39,TRANSFER,2026-04-21T18:09:03.915019,PK,Velocity spike
TXN-00090972,CUST-009166,104501.59,DEPOSIT,2026-04-21T18:11:03.915019,PK,Velocity spike
TXN-00059682,CUST-003881,47182.3,DEPOSIT,2026-04-21T18:12:03.915019,PK,Normal transaction
TXN-00022853,CUST-005845,7133.73,TRANSFER,2026-04-21T18:13:03.915019,PK,Normal transaction
TXN-00099394,CUST-009665,936479.37,CASH_DEPOSIT,2026-04-21T18:14:03.915019,PK,Structuring risk
TXN-00078633,CUST-007088,24578.34,TRANSFER,2026-04-21T18:23:03.915019,PK,Normal transaction
TXN-00090973,CUST-009166,51588.99,TRANSFER,2026-04-21T18:25:03.915019,PK,Velocity spike
TXN-00043280,CUST-006617,39529.74,TRANSFER,2026-04-21T18:31:03.915019,PK,Normal transaction
TXN-00095711,CUST-004760,111940.1,DEPOSIT,2026-04-21T18:37:03.915019,PK,Velocity spike
TXN-00095712,CUST-004760,85144.01,TRANSFER,2026-04-21T18:43:03.915019,PK,Velocity spike
TXN-00090974,CUST-009166,58650.98,TRANSFER,2026-04-21T18:48:03.915019,PK,Velocity spike
TXN-00036663,CUST-008703,48552.62,TRANSFER,2026-04-21T18:53:03.915019,PK,Normal transaction
TXN-00032740,CUST-005759,49980.4,TRANSFER,2026-04-21T18:54:03.915019,PK,Normal transaction
TXN-00038748,CUST-001192,45912.03,TRANSFER,2026-04-21T19:00:03.915019,PK,Normal transaction
TXN-00046594,CUST-007292,19511.09,WITHDRAWAL,2026-04-21T19:02:03.915019,PK,Normal transaction
TXN-00095713,CUST-004760,100761.07,TRANSFER,2026-04-21T19:02:03.915019,PK,Velocity spike
TXN-00013484,CUST-005063,11081.7,TRANSFER,2026-04-21T19:05:03.915019,PK,Normal transaction
TXN-00100412,CUST-002313,907355.87,CASH_DEPOSIT,2026-04-21T19:14:03.915019,PK,Structuring risk
TXN-00095714,CUST-004760,149350.44,TRANSFER,2026-04-21T19:16:03.915019,PK,Velocity spike
TXN-00090975,CUST-009166,190992.52,DEPOSIT,2026-04-21T19:18:03.915019,PK,Velocity spike
TXN-00059521,CUST-006621,29310.91,TRANSFER,2026-04-21T19:25:03.915019,PK,Normal transaction
TXN-00095715,CUST-004760,156422.54,DEPOSIT,2026-04-21T19:31:03.915019,PK,Velocity spike
TXN-00067290,CUST-002730,3710.09,DEPOSIT,2026-04-21T19:32:03.915019,PK,Normal transaction
TXN-00090976,CUST-009166,126487.17,TRANSFER,2026-04-21T19:40:03.915019,PK,Velocity spike
TXN-00035931,CUST-008696,28354.82,DEPOSIT,2026-04-21T19:41:03.915019,PK,Normal transaction
TXN-00090977,CUST-009166,62499.65,TRANSFER,2026-04-21T19:52:03.915019,PK,Velocity spike
TXN-00090978,CUST-009166,130458.33,TRANSFER,2026-04-21T19:59:03.915019,PK,Velocity spike
TXN-00095716,CUST-004760,103134.85,DEPOSIT,2026-04-21T20:00:03.915019,PK,Velocity spike
TXN-00040628,CUST-009794,26671.75,DEPOSIT,2026-04-21T20:06:03.915019,PK,Normal transaction
TXN-00090979,CUST-009166,89498.08,DEPOSIT,2026-04-21T20:16:03.915019,PK,Velocity spike
TXN-00044542,CUST-006436,29803.92,TRANSFER,2026-04-21T20:17:03.915019,PK,Normal transaction
TXN-00049442,CUST-000857,5673.26,DEPOSIT,2026-04-21T20:22:03.915019,PK,Normal transaction
TXN-00016025,CUST-008394,39421.39,DEPOSIT,2026-04-21T20:25:03.915019,PK,Normal transaction
TXN-00049524,CUST-002084,45406.6,WITHDRAWAL,2026-04-21T20:26:03.915019,PK,Normal transaction
TXN-00095717,CUST-004760,115974.41,DEPOSIT,2026-04-21T20:26:03.915019,PK,Velocity spike
TXN-00021699,CUST-004720,32833.29,WITHDRAWAL,2026-04-21T20:27:03.915019,PK,Normal transaction
TXN-00090980,CUST-009166,173087.75,TRANSFER,2026-04-21T20:31:03.915019,PK,Velocity spike
TXN-00057094,CUST-004007,4469.01,WITHDRAWAL,2026-04-21T20:32:03.915019,PK,Normal transaction
TXN-00095718,CUST-004760,50430.31,TRANSFER,2026-04-21T20:38:03.915019,PK,Velocity spike
TXN-00050855,CUST-009667,26577.95,TRANSFER,2026-04-21T20:54:03.915019,PK,Normal transaction
TXN-00095719,CUST-004760,193379.64,TRANSFER,2026-04-21T20:54:03.915019,PK,Velocity spike
TXN-00090981,CUST-009166,54713.74,DEPOSIT,2026-04-21T20:55:03.915019,PK,Velocity spike
TXN-00095720,CUST-004760,136718.93,TRANSFER,2026-04-21T21:01:03.915019,PK,Velocity spike
TXN-00001069,CUST-002120,2187.2,TRANSFER,2026-04-21T21:12:03.915019,PK,Normal transaction
TXN-00095721,CUST-004760,124682.57,DEPOSIT,2026-04-21T21:12:03.915019,PK,Velocity spike
TXN-00090982,CUST-009166,80054.39,TRANSFER,2026-04-21T21:14:03.915019,PK,Velocity spike
TXN-00097014,CUST-000768,975829.25,CASH_DEPOSIT,2026-04-21T21:14:03.915019,PK,Structuring risk
TXN-00025119,CUST-006458,44045.33,DEPOSIT,2026-04-21T21:18:03.915019,PK,Normal transaction
TXN-00018332,CUST-009506,44237.17,DEPOSIT,2026-04-21T21:24:03.915019,PK,Normal transaction
TXN-00095722,CUST-004760,88944.08,TRANSFER,2026-04-21T21:32:03.915019,PK,Velocity spike
TXN-00060743,CUST-009609,14246.88,WITHDRAWAL,2026-04-21T21:38:03.915019,PK,Normal transaction
TXN-00090983,CUST-009166,145112.4,TRANSFER,2026-04-21T21:40:03.915019,PK,Velocity spike
TXN-00095723,CUST-004760,59329.26,DEPOSIT,2026-04-21T21:41:03.915019,PK,Velocity spike
TXN-00061916,CUST-002947,32886.13,DEPOSIT,2026-04-21T21:44:03.915019,PK,Normal transaction
TXN-00041048,CUST-002753,4691.99,WITHDRAWAL,2026-04-21T21:46:03.915019,PK,Normal transaction
TXN-00000321,CUST-004271,20163.58,DEPOSIT,2026-04-21T21:52:03.915019,PK,Normal transaction
TXN-00095724,CUST-004760,53365.03,DEPOSIT,2026-04-21T21:53:03.915019,PK,Velocity spike
TXN-00030116,CUST-003948,35130.47,WITHDRAWAL,2026-04-21T21:57:03.915019,PK,Normal transaction
TXN-00067603,CUST-002321,23183.61,TRANSFER,2026-04-21T21:57:03.915019,PK,Normal transaction
TXN-00090984,CUST-009166,160726.03,DEPOSIT,2026-04-21T21:57:03.915019,PK,Velocity spike
TXN-00013745,CUST-007447,20347.23,DEPOSIT,2026-04-21T22:03:03.915019,PK,Normal transaction
TXN-00064348,CUST-006703,22544.88,TRANSFER,2026-04-21T22:04:03.915019,PK,Normal transaction
TXN-00033873,CUST-004436,21656.72,DEPOSIT,2026-04-21T22:05:03.915019,PK,Normal transaction
TXN-00071433,CUST-000598,49539.86,DEPOSIT,2026-04-21T22:12:03.915019,PK,Normal transaction
TXN-00063432,CUST-007078,42689.45,TRANSFER,2026-04-21T22:15:03.915019,PK,Normal transaction
TXN-00067824,CUST-002933,16350.6,TRANSFER,2026-04-21T22:15:03.915019,PK,Normal transaction
TXN-00095725,CUST-004760,188667.74,TRANSFER,2026-04-21T22:16:03.915019,PK,Velocity spike
TXN-00088329,CUST-009165,49832.08,TRANSFER,2026-04-21T22:21:03.915019,PK,Normal transaction
TXN-00090985,CUST-009166,151857.38,TRANSFER,2026-04-21T22:22:03.915019,PK,Velocity spike
TXN-00032558,CUST-000496,49629.61,DEPOSIT,2026-04-21T22:23:03.915019,PK,Normal transaction
TXN-00045382,CUST-005474,4762.99,WITHDRAWAL,2026-04-21T22:26:03.915019,PK,Normal transaction
TXN-00095726,CUST-004760,122386.58,TRANSFER,2026-04-21T22:30:03.915019,PK,Velocity spike
TXN-00090986,CUST-009166,128349.8,DEPOSIT,2026-04-21T22:32:03.915019,PK,Velocity spike
TXN-00035044,CUST-004402,6197.96,TRANSFER,2026-04-21T22:47:03.915019,PK,Normal transaction
TXN-00009447,CUST-002830,35208.48,DEPOSIT,2026-04-21T22:50:03.915019,PK,Normal transaction
TXN-00090987,CUST-009166,125951.89,TRANSFER,2026-04-21T22:54:03.915019,PK,Velocity spike
TXN-00069193,CUST-005249,25752.8,DEPOSIT,2026-04-21T22:56:03.915019,PK,Normal transaction
TXN-00023539,CUST-003234,19400.61,DEPOSIT,2026-04-21T22:58:03.915019,PK,Normal transaction
TXN-00095727,CUST-004760,70537.18,TRANSFER,2026-04-21T23:00:03.915019,PK,Velocity spike
TXN-00090988,CUST-009166,71059.64,TRANSFER,2026-04-21T23:06:03.915019,PK,Velocity spike
TXN-00022579,CUST-006174,14472.1,WITHDRAWAL,2026-04-21T23:10:03.915019,PK,Normal transaction
TXN-00090989,CUST-009166,103288.61,DEPOSIT,2026-04-21T23:15:03.915019,PK,Velocity spike
TXN-00008814,CUST-002698,13933.95,DEPOSIT,2026-04-21T23:22:03.915019,PK,Normal transaction
TXN-00088869,CUST-007212,39857.77,WITHDRAWAL,2026-04-21T23:23:03.915019,PK,Normal transaction
TXN-00067530,CUST-008180,12057.27,DEPOSIT,2026-04-21T23:27:03.915019,PK,Normal transaction
TXN-00095728,CUST-004760,158260.68,DEPOSIT,2026-04-21T23:27:03.915019,PK,Velocity spike
TXN-00009378,CUST-006312,8546.0,TRANSFER,2026-04-21T23:29:03.915019,PK,Normal transaction
TXN-00027048,CUST-002792,8231.53,TRANSFER,2026-04-21T23:43:03.915019,PK,Normal transaction
TXN-00075556,CUST-002032,14341.31,DEPOSIT,2026-04-21T23:43:03.915019,PK,Normal transaction
TXN-00035174,CUST-009303,24056.65,WITHDRAWAL,2026-04-21T23:44:03.915019,PK,Normal transaction
TXN-00008670,CUST-002298,18318.84,TRANSFER,2026-04-21T23:46:03.915019,PK,Normal transaction
TXN-00095729,CUST-004760,97204.91,DEPOSIT,2026-04-21T23:51:03.915019,PK,Velocity spike
TXN-00073444,CUST-000582,5675.99,TRANSFER,2026-04-21T23:52:03.915019,PK,Normal transaction
TXN-00011259,CUST-002532,8547.31,DEPOSIT,2026-04-21T23:56:03.915019,PK,Normal transaction
TXN-00088753,CUST-000985,22417.04,DEPOSIT,2026-04-21T23:58:03.915019,PK,Normal transaction
TXN-00062909,CUST-000578,26625.02,WITHDRAWAL,2026-04-22T00:00:03.915019,PK,Normal transaction
TXN-00086142,CUST-006127,37981.97,TRANSFER,2026-04-22T00:03:03.915019,PK,Normal transaction
TXN-00011063,CUST-009506,4790.72,DEPOSIT,2026-04-22T00:09:03.915019,PK,Normal transaction
TXN-00038591,CUST-000967,37341.62,TRANSFER,2026-04-22T00:19:03.915019,PK,Normal transaction
TXN-00095730,CUST-004760,145150.73,DEPOSIT,2026-04-22T00:21:03.915019,PK,Velocity spike
TXN-00012806,CUST-007472,12672.55,TRANSFER,2026-04-22T00:25:03.915019,PK,Normal transaction
TXN-00034890,CUST-005472,28734.17,WITHDRAWAL,2026-04-22T00:28:03.915019,PK,Normal transaction
TXN-00067952,CUST-007286,48368.71,WITHDRAWAL,2026-04-22T00:32:03.915019,PK,Normal transaction
TXN-00095731,CUST-004760,193748.42,TRANSFER,2026-04-22T00:43:03.915019,PK,Velocity spike
TXN-00008027,CUST-005047,20172.76,DEPOSIT,2026-04-22T00:51:03.915019,PK,Normal transaction
TXN-00058596,CUST-009406,38425.28,WITHDRAWAL,2026-04-22T00:54:03.915019,PK,Normal transaction
TXN-00044548,CUST-005576,37394.24,TRANSFER,2026-04-22T00:57:03.915019,PK,Normal transaction
TXN-00011426,CUST-007626,22941.08,WITHDRAWAL,2026-04-22T01:01:03.915019,PK,Normal transaction
TXN-00060715,CUST-005027,30033.3,TRANSFER,2026-04-22T01:04:03.915019,PK,Normal transaction
TXN-00041207,CUST-007009,4822.09,WITHDRAWAL,2026-04-22T01:07:03.915019,PK,Normal transaction
TXN-00095732,CUST-004760,169366.36,DEPOSIT,2026-04-22T01:09:03.915019,PK,Velocity spike
TXN-00095733,CUST-004760,197847.28,TRANSFER,2026-04-22T01:24:03.915019,PK,Velocity spike
TXN-00095734,CUST-004760,111392.04,TRANSFER,2026-04-22T01:35:03.915019,PK,Velocity spike
TXN-00074402,CUST-005777,20261.27,DEPOSIT,2026-04-22T01:49:03.915019,PK,Normal transaction
TXN-00015098,CUST-006212,11646.61,TRANSFER,2026-04-22T01:53:03.915019,PK,Normal transaction
TXN-00066651,CUST-004278,8029.26,WITHDRAWAL,2026-04-22T01:59:03.915019,PK,Normal transaction
TXN-00095735,CUST-004760,79600.53,TRANSFER,2026-04-22T02:01:03.915019,PK,Velocity spike
TXN-00095736,CUST-004760,115488.46,TRANSFER,2026-04-22T02:06:03.915019,PK,Velocity spike
TXN-00016849,CUST-000934,20411.43,WITHDRAWAL,2026-04-22T02:11:03.915019,PK,Normal transaction
TXN-00030982,CUST-009383,4690.59,WITHDRAWAL,2026-04-22T02:25:03.915019,PK,Normal transaction
TXN-00001192,CUST-003123,5521.5,DEPOSIT,2026-04-22T02:40:03.915019,PK,Normal transaction
TXN-00035190,CUST-004672,20964.18,WITHDRAWAL,2026-04-22T02:54:03.915019,PK,Normal transaction
TXN-00035423,CUST-003508,22475.49,DEPOSIT,2026-04-22T02:55:03.915019,PK,Normal transaction
TXN-00002088,CUST-006196,17866.89,WITHDRAWAL,2026-04-22T03:00:03.915019,PK,Normal transaction
TXN-00069732,CUST-006308,41219.3,TRANSFER,2026-04-22T03:01:03.915019,PK,Normal transaction
TXN-00086949,CUST-003740,48385.69,DEPOSIT,2026-04-22T03:09:03.915019,PK,Normal transaction
TXN-00078643,CUST-009830,41669.08,TRANSFER,2026-04-22T03:19:03.915019,PK,Normal transaction
TXN-00086670,CUST-006382,15303.14,DEPOSIT,2026-04-22T03:19:03.915019,PK,Normal transaction
TXN-00000053,CUST-005740,10158.21,WITHDRAWAL,2026-04-22T03:24:03.915019,PK,Normal transaction
TXN-00079997,CUST-002726,22432.21,TRANSFER,2026-04-22T03:24:03.915019,PK,Normal transaction
TXN-00053837,CUST-003226,39732.43,TRANSFER,2026-04-22T03:29:03.915019,PK,Normal transaction
TXN-00003317,CUST-001445,45014.8,WITHDRAWAL,2026-04-22T03:42:03.915019,PK,Normal transaction
TXN-00071934,CUST-005211,20068.28,TRANSFER,2026-04-22T03:44:03.915019,PK,Normal transaction
TXN-00017010,CUST-000816,26701.84,WITHDRAWAL,2026-04-22T03:48:03.915019,PK,Normal transaction
TXN-00073050,CUST-005221,47006.43,DEPOSIT,2026-04-22T03:57:03.915019,PK,Normal transaction
TXN-00027982,CUST-005219,39813.77,DEPOSIT,2026-04-22T03:59:03.915019,PK,Normal transaction
TXN-00100413,CUST-002313,952272.79,CASH_DEPOSIT,2026-04-22T04:14:03.915019,PK,Structuring risk
TXN-00047704,CUST-006936,33884.0,TRANSFER,2026-04-22T04:16:03.915019,PK,Normal transaction
TXN-00032536,CUST-009970,35533.68,WITHDRAWAL,2026-04-22T04:20:03.915019,PK,Normal transaction
TXN-00033934,CUST-001279,33368.13,TRANSFER,2026-04-22T04:21:03.915019,PK,Normal transaction
TXN-00076213,CUST-004492,15930.71,TRANSFER,2026-04-22T04:29:03.915019,PK,Normal transaction
TXN-00051689,CUST-000726,23551.61,TRANSFER,2026-04-22T04:31:03.915019,PK,Normal transaction
TXN-00013607,CUST-000050,15911.1,TRANSFER,2026-04-22T04:42:03.915019,PK,Normal transaction
TXN-00028229,CUST-009879,7078.17,TRANSFER,2026-04-22T04:51:03.915019,PK,Normal transaction
TXN-00088139,CUST-008660,26285.92,TRANSFER,2026-04-22T05:02:03.915019,PK,Normal transaction
TXN-00025580,CUST-004312,49572.98,TRANSFER,2026-04-22T05:03:03.915019,PK,Normal transaction
TXN-00007519,CUST-005132,45486.58,TRANSFER,2026-04-22T05:16:03.915019,PK,Normal transaction
TXN-00071740,CUST-006089,29822.9,TRANSFER,2026-04-22T05:19:03.915019,PK,Normal transaction
TXN-00028052,CUST-001076,19507.15,TRANSFER,2026-04-22T05:22:03.915019,PK,Normal transaction
